Text,Label
"Hall,",O
with,O
Co,O
"-Chairperson,",O
Jean,O
Lowenstein,O
presiding:,O
Present:,B-PRESENT
Jean,B-PRESENT
Loewenstein,I-PRESENT
John,B-PRESENT
Viola,I-PRESENT
Kyle,B-PRESENT
Kordich,I-PRESENT
(LATE),O
Dwight,B-PRESENT
Havens,I-PRESENT
William,B-PRESENT
Smith,I-PRESENT
Leejun,B-PRESENT
Taylor,I-PRESENT
Absent:,B-ABSENT
Stephen,B-ABSENT
Grandeau,I-ABSENT
Ronald,B-ABSENT
Bormann,I-ABSENT
Frank,B-ABSENT
Mazza,I-ABSENT
Correspondence:,O
All,O
correspondence,O
is,O
on,O
file.,O
Chairperson,O
Loewenstein,O
read,O
the,O
following,O
agenda,O
into,O
the,O
minutes:,O
Project,O
#,O
Project,O
Name,O
Project,O
Type,O
21-16,B-PROJ
Mountain,I-PROJ
View,I-PROJ
Estates,I-PROJ
Major,I-PROJ
Subdivision,I-PROJ
23-18,B-PROJ
Route,I-PROJ
9,I-PROJ
RV,I-PROJ
and,I-PROJ
Boat,I-PROJ
Storage,I-PROJ
Site,I-PROJ
Plan,I-PROJ
23-05,B-PROJ
Heflin,I-PROJ
-721,I-PROJ
NYS,I-PROJ
Route,I-PROJ
67),I-PROJ
Apartments,I-PROJ
Site,I-PROJ
Plan,I-PROJ
Chairperson,O
Loewenstein,O
elevated,O
William,O
Smith,O
and,O
Leejun,O
Taylor,O
to,O
full,O
voting,O
Board,O
Members,O
.,O
"21-16,",B-PROJ
Mountain,I-PROJ
View,I-PROJ
"Estates,",I-PROJ
Major,I-PROJ
Subdivision,I-PROJ
(Extension,I-PROJ
of,I-PROJ
Approval),I-PROJ
Scott,O
Lansing,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
noted,O
that,O
the,O
NYS,O
DEC,O
was,O
the,O
only,O
roadblock,O
they,O
were,O
contending,O
with,O
before,O
moving,O
forward,O
with,O
the,O
project.,O
Lansing,O
also,O
noted,O
that,O
extending,O
the,O
water,O
district,O
was,O
scheduled,O
to,O
be,O
discussed,O
by,O
the,O
Malta,O
Town,O
Board,O
in,O
the,O
near,O
future.,O
Lansing,O
stated,O
that,O
he,O
was,O
before,O
the,O
Planning,O
Board,O
to,O
request,O
an,O
extension,O
of,O
approval,O
and,O
that,O
no,O
changes,O
had,O
been,O
made,O
to,O
the,O
project,O
since,O
final,O
approval,O
had,O
been,O
granted.,O
BOARD,O
DISCUSSION,O
Loewenstein,O
asked,O
Lansing,O
if,O
the,O
project,O
was,O
moving,O
forward,O
despite,O
the,O
challenges,O
presented,O
by,O
the,O
NYSDEC.,O
Lansing,O
stated,O
that,O
small,O
gains,O
were,O
being,O
accomplished,O
despite,O
the,O
challenges,O
and,O
that,O
he,O
and,O
the,O
applicant,O
did,O
not,O
anticipate,O
the,O
DEC,O
approval,O
process,O
to,O
take,O
as,O
long,O
as,O
it,O
had,O
so,O
far.,O
Loewenstein,O
asked,O
Huizinga,O
when,O
an,O
extensi,O
on,O
of,O
approval,O
would,O
expire,O
if,O
it,O
were,O
granted,O
at,O
the,O
12.19.2023,O
Meeting.,O
Huizinga,O
stated,O
that,O
the,O
next,O
expiration,O
would,O
be,O
March,O
"20th,",O
"2024,",O
and,O
recommended,O
that,O
Lansing,O
request,O
to,O
be,O
placed,O
on,O
the,O
February,O
Planning,O
Board,O
Agenda,O
if,O
an,O
additional,O
extensio,O
n,O
of,O
approval,O
were,O
anticipated.,O
Resolution,O
#2023,O
–,O
44,O
MOTION,O
by,O
John,O
Viola,O
SECONDED,O
by,O
Dwight,O
Havens,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
19th,O
day,O
of,O
December,O
",",O
approves,O
a,O
90-day,O
Extension,O
of,O
Approval,O
for,O
Project,O
#21,O
-16,O
Mountain,O
View,O
"Estates,",O
Major,O
Subdivision,O
extending,O
the,O
expiration,O
date,O
of,O
December,O
2,O
"1,",O
2023,O
to,O
March,O
"20,",O
2024,O
.,O
VOTE:,B-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Leejun,B-VOTE
Taylor,I-VOTE
–,I-VOTE
YES,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
5-0,I-VOTE
"23-18,",B-PROJ
Route,I-PROJ
9,I-PROJ
RV,I-PROJ
&,I-PROJ
Boat,I-PROJ
"Storage,",I-PROJ
Site,I-PROJ
Plan,I-PROJ
Scott,O
Lansing,O
of,O
Lansing,O
Engineering,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
detailed,O
the,O
project,O
.,O
Lansing,O
stated,O
that,O
the,O
current,O
site,O
conditions,O
included,O
several,O
buildings,O
that,O
would,O
be,O
demolished,O
except,O
for,O
a,O
single,O
-family,O
residence,O
at,O
the,O
front,O
of,O
the,O
property,O
that,O
would,O
be,O
potentially,O
used,O
as,O
office,O
space,O
for,O
the,O
Storage,O
Facility.,O
Lansing,O
stated,O
that,O
the,O
proposed,O
facility,O
would,O
be,O
"36,",O
0,O
SF,O
and,O
feature,O
"36,",O
20’x50’,O
storage,O
bays.,O
Lansing,O
noted,O
that,O
one,O
of,O
the,O
existing,O
curb,O
cuts,O
for,O
the,O
site,O
would,O
be,O
eliminated,O
and,O
that,O
there,O
would,O
only,O
be,O
one,O
entrance,O
off,O
of,O
US,O
Route,O
"9,",O
parallel,O
to,O
Knabner,O
Road.,O
Lansing,O
also,O
noted,O
that,O
the,O
facility,O
woul,O
d,O
be,O
accessed,O
along,O
the,O
Northern,O
and,O
Southern,O
sides,O
of,O
the,O
building.,O
Lansing,O
added,O
that,O
the,O
size,O
of,O
the,O
facility,O
had,O
decreased,O
by,O
"2,000",O
SF,O
since,O
the,O
last,O
time,O
the,O
proposal,O
was,O
before,O
the,O
Board,O
and,O
that,O
he,O
would,O
be,O
modifying,O
the,O
design,O
to,O
address,O
comments,O
m,O
ade,O
to,O
increase,O
greenspace,O
on,O
the,O
site,O
and,O
returning,O
at,O
a,O
later,O
date,O
to,O
make,O
a,O
final,O
presentation,O
to,O
the,O
Planning,O
Board.,O
Huizinga,O
spoke,O
for,O
Planning,O
.,O
Huizinga,O
noted,O
that,O
she,O
wanted,O
architectural,O
renderings,O
for,O
the,O
"facility,",O
and,O
noted,O
that,O
the,O
Board,O
may,O
wa,O
nt,O
to,O
discuss,O
more,O
ornamental,O
landscaping,O
as,O
a,O
form,O
of,O
amenity,O
space,O
to,O
satisfy,O
that,O
requirement,O
for,O
the,O
C-2,O
zone.,O
Huizinga,O
also,O
noted,O
that,O
she,O
felt,O
the,O
Board,O
may,O
want,O
to,O
discuss,O
security,O
fencing,O
for,O
the,O
site.,O
Huizinga,O
added,O
that,O
she,O
spoke,O
with,O
Lansing,O
abo,O
ut,O
greenspace,O
calculations,O
and,O
that,O
updates,O
may,O
need,O
to,O
be,O
made,O
to,O
the,O
statistics,O
table,O
on,O
the,O
cover,O
page,O
.,O
Reuben,O
"Hull,",O
LaBella,O
"Associates,",O
spoke,O
for,O
engineering,O
and,O
noted,O
that,O
his,O
comments,O
were,O
mainly,O
related,O
to,O
interior,O
site,O
maneuverability,O
for,O
both,O
cus,O
tomers,O
and,O
fire,O
apparatus.,O
Hull,O
added,O
that,O
he,O
requested,O
that,O
the,O
applicant,O
receive,O
approval,O
from,O
the,O
fire,O
department,O
before,O
he,O
would,O
recommend,O
that,O
the,O
project,O
was,O
ready,O
for,O
approval.,O
Hull,O
also,O
noted,O
his,O
approval,O
of,O
Lansing’s,O
comment,O
to,O
increase,O
onsite,O
vegetation,O
to,O
allow,O
more,O
shielding,O
to,O
the,O
property,O
to,O
the,O
North,O
and,O
that,O
the,O
remainder,O
of,O
his,O
comments,O
were,O
related,O
to,O
stormwater,O
"management,",O
onsite,O
"lighting,",O
and,O
a,O
traffic,O
and,O
driveway,O
analysis.,O
Hull,O
added,O
that,O
if,O
fencing,O
were,O
"considered,",O
he,O
would,O
like,O
to,O
review,O
the,O
fencing,O
chosen,O
and,O
wanted,O
to,O
discuss,O
gate,O
placement.,O
BOARD,O
DISCUSSION,O
Viola,O
wanted,O
more,O
landscaping,O
",",O
fire,O
department,O
"approval,",O
"fencing,",O
and,O
asked,O
about,O
the,O
existing,O
curb,O
cut.,O
Lansing,O
stated,O
that,O
there,O
were,O
currently,O
two,O
curb,O
cuts,O
and,O
that,O
on,O
e,O
would,O
be,O
eliminated,O
so,O
that,O
the,O
one,O
in,O
line,O
with,O
Knabner,O
Road,O
was,O
the,O
only,O
access,O
to,O
the,O
site.,O
Havens,O
noted,O
that,O
he,O
wanted,O
automatic,O
fire,O
sprinklers,O
for,O
the,O
building,O
and,O
added,O
that,O
given,O
the,O
type,O
and,O
size,O
of,O
building,O
and,O
the,O
materials,O
stored,O
in,O
it,O
warra,O
nted,O
the,O
need,O
for,O
sprinklers,O
per,O
NYS,O
Fire,O
Code.,O
Havens,O
added,O
that,O
if,O
the,O
building,O
is,O
not,O
sprinkle,O
red,O
the,O
amount,O
of,O
water,O
needed,O
to,O
extinguish,O
a,O
fire,O
would,O
increase,O
by,O
2,O
or,O
3,O
times,O
compare,O
d,O
to,O
if,O
the,O
building,O
were,O
sprinkle,O
"red,",O
totaling,O
"4,000",O
gal/min,O
over,O
4,O
hours.,O
Havens,O
added,O
he,O
felt,O
the,O
sprinklers,O
would,O
be,O
a,O
much,O
better,O
idea.,O
Smith,O
asked,O
if,O
the,O
project,O
would,O
need,O
to,O
go,O
before,O
the,O
ZBA,O
since,O
there,O
would,O
be,O
a,O
real,O
estate,O
office,O
onsite,O
in,O
the,O
existing,O
house,O
making,O
the,O
site,O
mixed,O
use.,O
Huizinga,O
noted,O
that,O
the,O
project,O
would,O
not,O
need,O
to,O
go,O
before,O
the,O
ZBA,O
but,O
that,O
a,O
Special,O
Use,O
Permit,O
would,O
be,O
needed.,O
Smith,O
added,O
that,O
he,O
also,O
wanted,O
sprinklers.,O
Loewenstein,O
noted,O
that,O
she,O
wanted,O
additional,O
and,O
more,O
aesthetic,O
landscaping,O
onsite,O
and,O
only,O
as,O
much,O
pavement,O
onsite,O
as,O
necessary.,O
Lansing,O
stated,O
that,O
the,O
site,O
needed,O
a,O
minimum,O
of,O
50,O
feet,O
of,O
pavement,O
extending,O
from,O
the,O
building,O
in,O
order,O
for,O
vehicles,O
to,O
safely,O
maneuver,O
in,O
and,O
out,O
of,O
the,O
storage,O
bays.,O
Lansing,O
also,O
noted,O
that,O
he,O
would,O
provide,O
renderings,O
and,O
increase,O
lands,O
caping.,O
Lansing,O
added,O
that,O
the,O
applicant,O
did,O
not,O
plan,O
on,O
fencing,O
the,O
site,O
given,O
that,O
the,O
site,O
was,O
small,O
but,O
would,O
speak,O
with,O
the,O
applicant,O
about,O
fencing,O
in,O
the,O
site.,O
Lansing,O
also,O
added,O
that,O
he,O
felt,O
the,O
site,O
was,O
sufficient,O
for,O
fire,O
apparatus,O
maneuverabili,O
ty,O
and,O
that,O
the,O
applicant,O
was,O
working,O
with,O
an,O
architect,O
to,O
determine,O
the,O
best,O
way,O
to,O
provide,O
adequate,O
fire,O
prevention,O
measures,O
but,O
that,O
he,O
would,O
mention,O
that,O
the,O
Board,O
wanted,O
the,O
site,O
sprinkle,O
red.,O
Lansing,O
noted,O
that,O
he,O
was,O
not,O
sure,O
what,O
the,O
intention,O
of,O
th,O
e,O
applicant,O
was,O
with,O
the,O
onsite,O
office,O
but,O
would,O
find,O
out,O
and,O
apply,O
for,O
a,O
Special,O
Use,O
Permit,O
in,O
the,O
future,O
if,O
needed.,O
Lansing,O
quickly,O
added,O
that,O
the,O
applicant,O
wasn’t,O
planning,O
on,O
fencing,O
in,O
the,O
site,O
since,O
it,O
would,O
need,O
to,O
be,O
plowed,O
around,O
and,O
that,O
it,O
could,O
potentially,O
be,O
damaged,O
and,O
need,O
to,O
be,O
"replaced,",O
canceling,O
out,O
the,O
benefit,O
of,O
the,O
fencing.,O
Loewenstein,O
asked,O
the,O
Board,O
if,O
they,O
felt,O
the,O
5,O
proposed,O
parking,O
spaces,O
were,O
enough,O
for,O
the,O
site.,O
Hull,O
noted,O
that,O
he,O
had,O
comments,O
on,O
the,O
size,O
of,O
the,O
proposed,O
spaces,O
and,O
that,O
he,O
felt,O
it,O
may,O
be,O
necessary,O
to,O
lose,O
a,O
space,O
to,O
allow,O
for,O
more,O
maneuverability.,O
Lansing,O
noted,O
that,O
he,O
felt,O
parking,O
would,O
only,O
really,O
be,O
necessary,O
for,O
a,O
handicapped,O
space,O
to,O
allow,O
for,O
more,O
greenspace,O
onsite.,O
Lansing,O
didn’t,O
see,O
the,O
need,O
for,O
parking,O
since,O
there,O
wouldn’t,O
be,O
many,O
people,O
onsite,O
other,O
than,O
to,O
utilize,O
the,O
site.,O
The,O
Board,O
felt,O
parking,O
was,O
unnecessary,O
other,O
than,O
a,O
handicapped,O
space,O
due,O
to,O
the,O
use,O
of,O
the,O
building.,O
Rick,O
"Burke,",O
Chief,O
of,O
the,O
Round,O
Lake,O
Fire,O
Department,O
also,O
felt,O
sprinklers,O
wer,O
e,O
a,O
good,O
idea,O
for,O
the,O
space.,O
Huizinga,O
asked,O
Lansing,O
if,O
the,O
applicant,O
was,O
still,O
proposing,O
porous,O
pavement.,O
Lansing,O
stated,O
that,O
the,O
applicant,O
intended,O
on,O
utilizing,O
porous,O
pavement.,O
"23-05,",B-PROJ
Heflin,I-PROJ
-721,I-PROJ
NYS,I-PROJ
Route,I-PROJ
67),I-PROJ
"Apartments,",I-PROJ
Site,I-PROJ
Plan,I-PROJ
Scott,O
Lansing,O
of,O
Lansing,O
Engineering,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
noted,O
that,O
the,O
site,O
was,O
8.11,O
acres,O
",",O
and,O
that,O
it,O
was,O
code,O
compliant,O
with,O
obtained,O
variances.,O
Lansing,O
stated,O
that,O
there,O
would,O
be,O
3,O
11-unit,O
buildings,O
proposed,O
for,O
the,O
project,O
and,O
th,O
at,O
he,O
was,O
at,O
the,O
meeting,O
for,O
Board,O
comments.,O
Huizinga,O
spoke,O
for,O
Planning.,O
Huizinga,O
noted,O
that,O
she,O
wanted,O
a,O
more,O
robust,O
landscaping,O
plan,O
and,O
driveway,O
lighting.,O
Huizinga,O
also,O
noted,O
that,O
she,O
w,O
anted,O
more,O
amenity,O
space,O
onsite,O
beyond,O
connecting,O
the,O
site,O
to,O
the,O
Zim,O
Smith,O
Trail,O
and,O
suggested,O
a,O
bike,O
rack,O
for,O
residents.,O
Hull,O
reviewed,O
engineering,O
comments,O
.,O
Hull,O
felt,O
that,O
his,O
comments,O
on,O
fire,O
apparatus,O
access,O
",",O
stormwater,O
management,O
",",O
and,O
utilities,O
would,O
be,O
addressed,O
in,O
future,O
site,O
plan,O
submissions.,O
Hull,O
also,O
felt,O
that,O
landscaping,O
was,O
sufficient,O
but,O
wanted,O
more,O
onsite,O
lighting.,O
Hull,O
also,O
noted,O
that,O
he,O
w,O
anted,O
a,O
formal,O
response,O
as,O
to,O
why,O
the,O
proposed,O
entrance,O
did,O
not,O
line,O
up,O
with,O
Raymond,O
Road.,O
BOARD,O
DISCUSSION,O
Loewenstein,O
asked,O
for,O
clarification,O
on,O
Hull’s,O
wetland,O
comment,O
in,O
the,O
review,O
letter,O
.,O
Lansing,O
stated,O
that,O
the,O
comment,O
was,O
related,O
to,O
the,O
fact,O
that,O
the,O
proposed,O
entrance,O
utilized,O
the,O
narrowest,O
area,O
to,O
cross,O
the,O
Ballston,O
Creek,O
and,O
avoided,O
onsite,O
wetlands,O
that,O
were,O
across,O
from,O
Raymond,O
Road,O
on,O
the,O
project,O
site.,O
Loewenstein,O
asked,O
how,O
far,O
the,O
driveway,O
would,O
be,O
from,O
Raymond,O
Road.,O
Lansing,O
noted,O
that,O
the,O
driveway,O
w,O
ould,O
be,O
approximately,O
250,O
feet,O
West,O
of,O
Raymond,O
Road.,O
Hull,O
also,O
noted,O
that,O
the,O
proposed,O
driveway,O
was,O
misaligned,O
in,O
the,O
more,O
preferred,O
direction,O
to,O
not,O
allow,O
left,O
turn,O
conflicts.,O
Loewenstein,O
asked,O
if,O
the,O
traffic,O
study,O
identified,O
the,O
impacts,O
to,O
Raymond,O
Road,O
and,O
NYS,O
Route,O
67,O
Lansing,O
noted,O
that,O
he,O
would,O
need,O
to,O
look,O
into,O
that.,O
Viola,O
asked,O
how,O
tall,O
the,O
buildings,O
were.,O
Lansing,O
stated,O
that,O
they,O
were,O
approximate,O
ly,O
25,O
feet,O
tall,O
and,O
2,O
stories.,O
Havens,O
commented,O
that,O
he,O
liked,O
the,O
cul,O
-de-sac,O
size,O
for,O
fire,O
apparatus,O
access.,O
Lansing,O
noted,O
that,O
the,O
cul,O
-de-sac,O
met,O
International,O
Fire,O
Code.,O
Havens,O
wanted,O
to,O
know,O
how,O
parking,O
would,O
be,O
controlled,O
on,O
the,O
cul-de-sac.,O
Lansing,O
stated,O
that,O
he,O
would,O
utilize,O
signage,O
to,O
deter,O
illegal,O
parking.,O
Smith,O
asked,O
Lansing,O
if,O
a,O
fire,O
access,O
plan,O
had,O
been,O
completed,O
and,O
asked,O
how,O
wide,O
the,O
driveway,O
was.,O
Lansing,O
stated,O
that,O
one,O
was,O
completed,O
and,O
that,O
the,O
access,O
road,O
was,O
24’,O
w,O
ide,O
with,O
2’,O
wings.,O
Loewenstein,O
echoed,O
Huizinga’s,O
comments,O
about,O
increased,O
landscaping,O
",",O
a,O
bike,O
rack,O
and,O
asked,O
about,O
concept,O
rendering.,O
Huizinga,O
added,O
that,O
she,O
wanted,O
a,O
materials,O
plan,O
as,O
well,O
.,O
Lansing,O
noted,O
that,O
he,O
would,O
provide,O
one,O
with,O
the,O
next,O
submission.,O
Planning,O
Board,O
Business,O
MOTION,O
by,O
John,O
Viola,O
SECONDED,O
by,O
Jean,O
Loewenstein,O
to,O
accept,O
the,O
October,O
"24,",O
2023,O
minutes.,O
VOTE:,B-VOTE
Kyle,B-VOTE
Kordich,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
ABSTAIN,I-VOTE
Leejun,B-VOTE
Taylor,I-VOTE
–,I-VOTE
ABSTAIN,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
"CARRIED,",I-VOTE
4,I-VOTE
"Yes,",I-VOTE
and,I-VOTE
2,I-VOTE
Abstentions.,I-VOTE
2024,O
Saratoga,O
County,O
Planning,O
and,O
Zoning,O
Conference,O
Wednesday,O
January,O
"31,",O
"2024,",O
at,O
the,O
Saratoga,O
Springs,O
City,O
Center,O
Meeting,O
Adjournment,O
John,O
Viola,O
MOTIONED,O
to,O
adjourn,O
the,O
meeting,O
to,O
the,O
next,O
regular,O
meeting,O
or,O
any,O
other,O
meeting,O
necessary,O
for,O
the,O
conduct,O
of,O
the,O
Planning,O
"Board,",O
SECONDED,O
by,O
Kyle,O
Kordich,O
",",O
motion,O
carried,O
unanimously,O
at,O
7:20,O
PM.,O
Respectfully,O
submitted,O
"by,",O
David,O
E.,O
"Jaeger,",O
Jr.,O
Planning,O
Board,O
Secretary,O
Planning,O
Technicia,O
n,O
