Text,Label
The,O
Town,O
of,O
Malta,O
Planning,O
Board,O
held,O
its,O
regular,O
meeting,O
on,O
"Tuesday,",O
January,O
"24,",O
2023,O
at,O
6:30,O
p.m.,O
at,O
the,O
Malta,O
Town,O
"Hall,",O
with,O
Co,O
"-Chairperson,",O
Jean,O
Loewenstein,O
presiding:,O
Present:,B-PRESENT
Jean,B-PRESENT
Loewenstein,I-PRESENT
John,B-PRESENT
Viola,I-PRESENT
Kyle,B-PRESENT
Kordich,I-PRESENT
Stephen,B-PRESENT
Grandeau,I-PRESENT
Ronald,B-PRESENT
Bormann,I-PRESENT
Dwight,B-PRESENT
Havens,I-PRESENT
William,B-PRESENT
Smith,I-PRESENT
Leejun,B-PRESENT
Taylo,I-PRESENT
r,I-PRESENT
Absent:,B-ABSENT
Frank,B-ABSENT
Mazza,I-ABSENT
Correspondence:,O
All,O
correspondence,O
is,O
on,O
file.,O
Co-Chairperson,O
Loewenstein,O
read,O
the,O
following,O
agenda,O
into,O
the,O
minutes:,O
Project,O
#,O
Project,O
Name,O
Project,O
Type,O
23-01,B-PROJ
2272,I-PROJ
US,I-PROJ
-9,I-PROJ
Senior,I-PROJ
Apartments,I-PROJ
Site,I-PROJ
Plan,I-PROJ
(Concept),I-PROJ
21-16,I-PROJ
Mountain,I-PROJ
View,I-PROJ
Meadows,I-PROJ
Estates,I-PROJ
Major,I-PROJ
Subdivision,I-PROJ
Chairperson,O
Loewenstein,O
appointed,O
William,O
Smith,O
as,O
a,O
full,O
Board,O
member.,O
"23-01,",B-PROJ
2272,I-PROJ
US-9,I-PROJ
Senior,I-PROJ
"Apartments,",I-PROJ
Site,I-PROJ
Plan,I-PROJ
(Concept),I-PROJ
Scott,O
Lansing,O
of,O
Lansing,O
Engineering,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
The,O
proposal,O
was,O
for,O
a,O
concept,O
site,O
plan,O
to,O
redevelop,O
a,O
6.31±,O
acre,O
site,O
located,O
at,O
the,O
2272,O
Route,O
9,O
zoned,O
C-9,O
Gateway,O
and,O
R-1,O
with,O
a,O
"19,000",O
SF,O
"footprint,",O
48,O
"unit,",O
three-story,O
senior,O
apartment,O
building,O
with,O
associated,O
"parking,",O
outdoor,O
amenity,O
"space,",O
"utilities,",O
and,O
landscaping.,O
Lansing,O
stated,O
that,O
the,O
current,O
onsite,O
"structures,",O
a,O
single,O
family,O
home,O
and,O
cottages,O
would,O
be,O
demolished,O
to,O
make,O
way,O
for,O
the,O
proposed,O
construction.,O
Lansing,O
also,O
stated,O
that,O
the,O
site,O
would,O
be,O
accessed,O
via,O
US,O
Route,O
9,O
from,O
the,O
Northern,O
portion,O
of,O
the,O
site,O
and,O
the,O
curb,O
cut,O
for,O
the,O
access,O
would,O
need,O
to,O
be,O
approved,O
by,O
NYSDOT.,O
Lansing,O
noted,O
that,O
parking,O
for,O
the,O
project,O
would,O
be,O
based,O
on,O
the,O
requirement,O
of,O
2,O
parking,O
spots,O
per,O
"unit,",O
totaling,O
96,O
parking,O
spots.,O
Lansing,O
also,O
noted,O
that,O
onsite,O
amenities,O
would,O
include,O
sidewalks,O
to,O
the,O
building,O
and,O
to,O
Route,O
"9,",O
with,O
the,O
frontage,O
including,O
streetlights,O
and,O
street,O
trees.,O
Lansing,O
stated,O
that,O
the,O
applicant,O
would,O
be,O
considering,O
an,O
onsite,O
trail,O
system,O
in,O
the,O
"future,",O
and,O
that,O
open,O
space,O
areas,O
would,O
be,O
included,O
along,O
the,O
sides,O
and,O
front,O
of,O
the,O
building.,O
Lansing,O
also,O
stated,O
that,O
stormwater,O
would,O
be,O
managed,O
onsite,O
with,O
a,O
basin,O
"system,",O
and,O
the,O
property,O
would,O
be,O
connected,O
to,O
public,O
water,O
and,O
sewer.,O
Lansing,O
noted,O
that,O
if,O
the,O
Town,O
were,O
to,O
change,O
the,O
zoning,O
of,O
the,O
property,O
as,O
is,O
"planned,",O
and,O
the,O
zoning,O
of,O
the,O
site,O
were,O
to,O
full,O
become,O
"C-9,",O
the,O
applicant,O
would,O
want,O
to,O
construct,O
a,O
second,O
identical,O
apartment,O
building,O
located,O
behind,O
the,O
currently,O
proposed,O
building.,O
Lansing,O
mentioned,O
that,O
the,O
comment,O
received,O
about,O
parking,O
in,O
the,O
front,O
of,O
the,O
building,O
was,O
something,O
that,O
the,O
applicant,O
felt,O
was,O
necessary,O
due,O
to,O
the,O
nature,O
of,O
the,O
clientele,O
the,O
applicant,O
is,O
marketing,O
to,O
being,O
senior,O
citizens.,O
Lansing,O
detailed,O
the,O
applicant’s,O
feelings,O
by,O
noting,O
that,O
the,O
front,O
would,O
include,O
a,O
drop,O
off,O
entrance,O
way,O
and,O
parking,O
for,O
either,O
"residents,",O
"visitors,",O
or,O
both.,O
Huizinga,O
stated,O
that,O
she,O
took,O
no,O
exception,O
to,O
what,O
Lansing,O
stated,O
about,O
the,O
project.,O
Huizinga,O
stated,O
for,O
the,O
Board,O
that,O
the,O
property,O
was,O
zoned,O
commercial,O
and,O
senior,O
apartments,O
were,O
an,O
allowed,O
use,O
with,O
a,O
Special,O
Use,O
Permit.,O
Huizinga,O
recommended,O
that,O
the,O
applicant,O
apply,O
for,O
a,O
SUP,O
when,O
they,O
present,O
a,O
Site,O
Plan,O
to,O
the,O
Planning,O
Board.,O
Huizinga,O
mentioned,O
that,O
she,O
spoke,O
with,O
Lansing,O
about,O
the,O
guideline,O
in,O
the,O
C-9,O
zoning,O
not,O
allowing,O
parking,O
between,O
the,O
building,O
and,O
the,O
street.,O
Huizinga,O
stated,O
for,O
the,O
Board,O
that,O
they,O
had,O
the,O
purview,O
to,O
grant,O
an,O
applicant,O
the,O
ability,O
to,O
have,O
parking,O
between,O
the,O
building,O
and,O
Route,O
9,O
if,O
the,O
applicant,O
could,O
demonstrate,O
that,O
the,O
guideline,O
could,O
not,O
be,O
met,O
due,O
to,O
a,O
practical,O
constraint,O
and,O
circumstances,O
beyond,O
their,O
control.,O
Huizinga,O
noted,O
that,O
the,O
drive,O
aisle,O
in,O
the,O
front,O
of,O
the,O
building,O
was,O
"allowed,",O
but,O
the,O
front,O
parking,O
would,O
need,O
to,O
be,O
approved,O
by,O
the,O
Planning,O
Board,O
due,O
to,O
the,O
zoning,O
guidelines.,O
Huizinga,O
also,O
noted,O
that,O
she,O
felt,O
the,O
Board,O
should,O
consider,O
allowing,O
the,O
front,O
parking,O
for,O
drop,O
offs,O
or,O
handicapped,O
parking,O
since,O
the,O
building,O
was,O
being,O
built,O
as,O
senior,O
housing.,O
Huizinga,O
stressed,O
that,O
if,O
the,O
proposed,O
number,O
of,O
parking,O
spaces,O
out,O
front,O
needed,O
to,O
be,O
"reduced,",O
the,O
applicant,O
was,O
willing,O
to,O
discuss,O
that,O
with,O
the,O
Board.,O
Huizinga,O
also,O
noted,O
that,O
she,O
spoke,O
with,O
Lansing,O
about,O
this,O
matter,O
and,O
that,O
she,O
wanted,O
the,O
landscaping,O
to,O
soften,O
the,O
view,O
of,O
the,O
potential,O
parking,O
"spots,",O
with,O
the,O
addition,O
of,O
the,O
architecture,O
of,O
the,O
building,O
drawing,O
people’s,O
"attention,",O
not,O
the,O
parking.,O
BOARD,O
DISCUSSION,O
Loewenstein,O
asked,O
Lansing,O
if,O
the,O
apartments,O
would,O
be,O
independent,O
living,O
for,O
seniors,O
and,O
if,O
access,O
to,O
th,O
e,O
apartments,O
would,O
be,O
via,O
a,O
main,O
front,O
and,O
rear,O
entrance,O
leading,O
into,O
an,O
interior,O
corridor,O
Lansing,O
said,O
yes,O
and,O
noted,O
the,O
possibility,O
of,O
secondary,O
patio,O
entrances,O
to,O
each,O
apartment,O
along,O
the,O
first,O
floor,O
of,O
the,O
building.,O
Loewenstein,O
also,O
asked,O
Lansing,O
about,O
special,O
onsite,O
amenities.,O
Lansing,O
stated,O
that,O
he,O
would,O
speak,O
with,O
the,O
applicant,O
about,O
the,O
details.,O
Viola,O
stated,O
that,O
his,O
concern,O
was,O
with,O
parki,O
ng.,O
V,O
iola,O
wanted,O
th,O
e,O
applicant,O
t,O
o,O
make,O
s,O
ure,O
the,O
Fir,O
e,O
Department,O
approved,O
par,O
king,O
and,O
access,O
f,O
or,O
truck,O
turning,O
radii,O
and,O
asked,O
if,O
the,O
only,O
access,O
to,O
the,O
site,O
woul,O
d,O
be,O
via,O
US,O
Route,O
9,O
Lansi,O
ng,O
stated,O
that,O
the,O
applicant,O
would,O
provide,O
turning,O
templates,O
to,O
the,O
Fir,O
e,O
Department,O
and,O
confirmed,O
that,O
the,O
only,O
access,O
to,O
the,O
site,O
would,O
be,O
via,O
Route,O
9,O
Grandea,O
u,O
asked,O
what,O
the,O
applicant’s,O
plans,O
were,O
f,O
or,O
the,O
rear,O
of,O
the,O
property,O
if,O
the,O
zo,O
ning,O
didn’t,O
change.,O
Lansing,O
stated,O
that,O
the,O
applicant,O
would,O
determine,O
that,O
if,O
and,O
when,O
necessary.,O
Borma,O
nn,O
asked,O
about,O
the,O
num,O
ber,O
of,O
elevators,O
onsite.,O
Lansing,O
stated,O
that,O
he,O
would,O
need,O
to,O
confirm,O
that,O
number,O
with,O
the,O
architect.,O
Havens,O
asked,O
about,O
access,O
with,O
regards,O
to,O
the,O
Fir,O
e,O
Department.,O
Havens,O
wanted,O
the,O
applicant,O
t,O
o,O
ensure,O
that,O
the,O
Fire,O
Department,O
would,O
be,O
able,O
to,O
access,O
the,O
building,O
via,O
ladder,O
truck.,O
Lansing,O
stated,O
that,O
the,O
applica,O
nt’s,O
plan,O
was,O
to,O
use,O
the,O
rear,O
road,O
for,O
Fir,O
e,O
Department,O
"access,",O
but,O
would,O
confirm,O
that,O
to,O
make,O
sure,O
that,O
the,O
des,O
ign,O
met,O
international,O
fire,O
code.,O
Smith,O
asked,O
if,O
the,O
building,O
would,O
be,O
sprinkled,O
and,O
if,O
the,O
entrance,O
would,O
be,O
a,O
two,O
way,O
entrance.,O
Lansing,O
said,O
he,O
would,O
confirm,O
that,O
the,O
building,O
would,O
be,O
fully,O
sprinkled,O
and,O
wou,O
ld,O
speak,O
with,O
DOT,O
about,O
the,O
entrance,O
being,O
either,O
two,O
way,O
or,O
left/right,O
in,O
r,O
ight,O
out.,O
Smith,O
also,O
noted,O
t,O
hat,O
h,O
e,O
wanted,O
th,O
e,O
applicant,O
to,O
constr,O
uct,O
a,O
buffer,O
betwe,O
en,O
the,O
sit,O
e,O
and,O
the,O
home,O
to,O
the,O
North.,O
Loewenst,O
ein,O
mentioned,O
that,O
she,O
wanted,O
to,O
make,O
sure,O
th,O
e,O
front,O
of,O
the,O
buildin,O
g,O
was,O
landscaped,O
properl,O
y,O
to,O
ensure,O
that,O
the,O
front,O
of,O
the,O
building,O
was,O
very,O
attractive,O
from,O
the,O
road.,O
Grandeau,O
mentioned,O
that,O
he,O
wanted,O
the,O
building,O
t,O
o,O
have,O
elevators,O
that,O
could,O
fully,O
fit,O
stretchers,O
without,O
patients,O
needing,O
to,O
be,O
set,O
straight,O
up,O
given,O
their,O
advanced,O
age.,O
"21-16,",O
Mountain,O
View,O
Estates,O
",",O
Major,O
Subdivisio,O
"n,",O
Approval,O
(Final),O
Lansing,O
presented,O
on,O
behalf,O
of,O
the,O
applica,O
nt.,O
Lansing,O
informed,O
the,O
Board,O
that,O
he,O
wanted,O
to,O
pick,O
up,O
where,O
he,O
left,O
off,O
at,O
the,O
December,O
"20,",O
2022,O
Planning,O
Board,O
Meeting.,O
Lansing,O
stated,O
that,O
he,O
was,O
going,O
to,O
spar,O
e,O
the,O
Board,O
the,O
unnecessary,O
details,O
of,O
the,O
project,O
given,O
the,O
Board’s,O
familiarity,O
with,O
it.,O
Lansin,O
g,O
noted,O
that,O
to,O
his,O
knowledge,O
the,O
only,O
details,O
that,O
needed,O
to,O
be,O
ironed,O
out,O
were,O
with,O
regards,O
to,O
the,O
Agricultural,O
Easement,O
associated,O
with,O
the,O
project.,O
Huizinga,O
stated,O
that,O
if,O
the,O
Plan,O
ning,O
Board,O
grant,O
final,O
approval,O
of,O
project,O
#21-16,O
Mountain,O
Vi,O
ew,O
"Meadows,",O
Major,O
"Subdivision,",O
planning,O
staff,O
recommended,O
the,O
following,O
conditions,O
of,O
approval:,O
1.Proposed,O
HOA,O
declaration,O
of,O
protective,O
"covenants,",O
"conditions,",O
"restriction,",O
"easements,",O
charges,O
and,O
liens,O
to,O
be,O
reviewed,O
by,O
planning,O
staff,O
and,O
planning,O
attorney,O
prior,O
to,O
signing,O
of,O
subdivision,O
plat.,O
a.HOA,O
offering,O
plan,O
shall,O
include,O
language,O
that,O
the,O
HOA,O
is,O
responsible,O
for,O
maintenance,O
of,O
stormwater,O
management,O
areas,O
and,O
language,O
that,O
the,O
cisterns,O
are,O
the,O
responsibility,O
of,O
the,O
individual,O
homeowner.,O
b.The,O
HOA,O
agreement,O
shall,O
also,O
include,O
a,O
copy,O
of,O
easement(s),O
to,O
the,O
Town,O
for,O
access,O
to,O
the,O
stormwater,O
management,O
areas.,O
c.Proposed,O
HOA,O
agreement,O
shall,O
include,O
language,O
regarding,O
the,O
Agricultural,O
Conservation,O
"Easement,",O
farm,O
related,O
operations,O
and,O
practices.,O
2,O
Approval,O
or,O
Acceptance,O
of,O
the,O
Agricultural,O
Conservation,O
Easement,O
by,O
the,O
Town,O
Board.,O
Huizinga,O
noted,O
that,O
she,O
wanted,O
the,O
Planning,O
Board,O
to,O
go,O
over,O
the,O
easement,O
to,O
make,O
sure,O
it,O
was,O
satisfactory,O
to,O
them,O
and,O
that,O
the,O
final,O
decision,O
on,O
accepting,O
the,O
easement,O
was,O
the,O
decision,O
of,O
the,O
Town,O
Board.,O
Everhart,O
stated,O
at,O
Loewenstein’s,O
request,O
that,O
the,O
Planning,O
Board,O
held,O
a,O
workshop,O
for,O
the,O
Agricultural,O
Easement,O
in,O
the,O
beginning,O
of,O
the,O
drafting,O
process.,O
Everhart,O
noted,O
that,O
the,O
applicant,O
and,O
the,O
public,O
was,O
in,O
attendance,O
at,O
this,O
workshop.,O
Everhart,O
also,O
noted,O
that,O
the,O
Town,O
Board,O
would,O
have,O
the,O
final,O
say,O
regarding,O
the,O
easement,O
and,O
would,O
have,O
control,O
over,O
what,O
some,O
of,O
its,O
terms,O
would,O
be.,O
Everhart,O
also,O
mentioned,O
that,O
a,O
comment,O
was,O
received,O
from,O
the,O
Planning,O
Board,O
to,O
streamline,O
the,O
easement,O
language,O
so,O
it,O
better,O
fit,O
the,O
Town,O
of,O
Malta,O
and,O
wasn’t,O
cumbersomely,O
long.,O
Everhart,O
noted,O
that,O
the,O
applicant,O
had,O
worked,O
with,O
Legal,O
staff,O
and,O
a,O
“proposed”,O
easement,O
was,O
presented,O
for,O
the,O
Town,O
Board,O
to,O
move,O
forward,O
