Text,Label
The,O
Town,O
of,O
Malta,O
Planning,O
Board,O
held,O
its,O
regular,O
meeting,O
on,O
Wednes,O
day,O
May,O
29,O
",",O
2024,O
at,O
6:30,O
p.m.,O
at,O
the,O
Malta,O
Town,O
"Hall,",O
with,O
Co,O
"-Chairperson,",O
John,O
Viola,O
presiding:,O
Present:,B-PRESENT
Dwight,B-PRESENT
Havens,I-PRESENT
William,B-PRESENT
Smith,I-PRESENT
Kyle,B-PRESENT
Kordich,I-PRESENT
Ronald,B-PRESENT
Bormann,I-PRESENT
John,B-PRESENT
Viola,I-PRESENT
Leejun,B-PRESENT
Taylor,I-PRESENT
Absent:,B-ABSENT
Stephen,B-ABSENT
Grandeau,I-ABSENT
Frank,B-ABSENT
Mazza,I-ABSENT
Jean,B-ABSENT
Loewenstein,I-ABSENT
Correspondence:,O
All,O
correspondence,O
is,O
on,O
file.,O
Chairperson,O
Viola,O
read,O
the,O
following,O
agenda,O
into,O
the,O
minutes:,O
Project,O
#,O
Project,O
Name,O
Project,O
Type,O
21-16,B-PROJ
Mountain,I-PROJ
View,I-PROJ
Estates,I-PROJ
(Extension,I-PROJ
of,I-PROJ
Approval),I-PROJ
Major,I-PROJ
Subdivision,I-PROJ
24-09,B-PROJ
KFC,I-PROJ
of,I-PROJ
Malta,I-PROJ
FBC,I-PROJ
Project,I-PROJ
Plan,I-PROJ
Amendment,I-PROJ
24-10,B-PROJ
Northwood,I-PROJ
Water,I-PROJ
Company,I-PROJ
Site,I-PROJ
Plan,I-PROJ
24-10A,B-PROJ
Northwood,I-PROJ
Water,I-PROJ
Company,I-PROJ
Special,I-PROJ
Use,I-PROJ
Permit,I-PROJ
Chairperson,O
Viola,O
elevated,O
William,O
Smith,O
and,O
Leejun,O
Taylor,O
to,O
full,O
voting,O
member,O
s.,O
"21-16,",B-PROJ
Mountain,I-PROJ
View,I-PROJ
Estates,I-PROJ
(Extension,I-PROJ
of,I-PROJ
"Approval),",I-PROJ
Major,I-PROJ
Subdivision,I-PROJ
Colin,O
Lansing,O
of,O
Lansing,O
Engineering,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
noted,O
that,O
f,O
inal,O
approval,O
was,O
originally,O
granted,O
on,O
1/24/2023.,O
Lansing,O
also,O
noted,O
that,O
nothing,O
had,O
changed,O
with,O
the,O
project,O
since,O
the,O
last,O
presentation,O
and,O
that,O
f,O
inal,O
project,O
plans,O
were,O
submitted,O
to,O
the,O
Planning,O
Department,O
and,O
are,O
awaiting,O
final,O
approval,O
signatures.,O
Huizinga,O
noted,O
that,O
the,O
current,O
90-day,O
extension,O
e,O
xpire,O
d,O
on,O
June,O
"18,",O
2024,O
and,O
that,O
the,O
Town,O
Board,O
would,O
be,O
deciding,O
on,O
the,O
Clifton,O
Park,O
Water,O
Authority,O
extension,O
for,O
the,O
project,O
in,O
June.,O
Huizinga,O
stated,O
that,O
t,O
he,O
requested,O
extension,O
would,O
extend,O
approval,O
to,O
September,O
"16,",O
2024,O
in,O
case,O
it,O
was,O
needed,O
for,O
any,O
unforeseen,O
issues,O
that,O
may,O
prevent,O
the,O
project,O
from,O
moving,O
forward,O
.,O
BOARD,O
DISCUSSION,O
No,O
comments,O
were,O
received,O
from,O
the,O
Board.,O
Resolution,O
#2024,O
–,O
11,O
MOTION,O
by,O
William,O
Smith,O
SECONDED,O
by,O
Ronald,O
Bormann,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
29th,O
day,O
of,O
"May,",O
2024,O
approves,O
a,O
90,O
-day,O
Extension,O
of,O
Approval,O
for,O
Project,O
#21,O
-16,O
Mountain,O
View,O
"Estates,",O
Major,O
Subdivision,O
extending,O
the,O
expiration,O
date,O
of,O
June,O
18,O
",",O
2024,O
to,O
September,O
16,O
",",O
2024,O
VOTE:,B-VOTE
Rona,B-VOTE
ld,I-VOTE
Bormann,I-VOTE
–,I-VOTE
YES;,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES;,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES;,I-VOTE
Leejun,B-VOTE
Taylor,I-VOTE
–,I-VOTE
YES;,I-VOTE
John,B-VOTE
Viola,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
5-0,I-VOTE
Kyle,O
Kordich,O
arrived,O
at,O
6:45,O
PM.,O
"24-09,",B-PROJ
KFC,I-PROJ
of,I-PROJ
Malta,I-PROJ
",",I-PROJ
Form,I-PROJ
Based,I-PROJ
Code,I-PROJ
Project,I-PROJ
Plan,I-PROJ
Amendment,I-PROJ
Public,I-PROJ
Hearing,I-PROJ
Alex,O
"Rosenblum,",O
the,O
proprietor,O
and,O
f,O
ranchisee,O
presented,O
for,O
the,O
Board.,O
Rosenblum,O
noted,O
that,O
the,O
project,O
was,O
pretty,O
straightforward.,O
Rosenblum,O
n,O
oted,O
that,O
the,O
restaurant,O
was,O
currently,O
a,O
combination,O
KFC,O
and,O
Taco,O
Bell,O
that,O
would,O
be,O
sepa,O
rating,O
in,O
the,O
near,O
future.,O
Rosenblum,O
also,O
noted,O
that,O
once,O
Taco,O
Bell,O
moved,O
out,O
the,O
remaining,O
space,O
would,O
be,O
renovated,O
to,O
reflect,O
the,O
standalone,O
KFC,O
that,O
would,O
be,O
left,O
over.,O
Rosenblum,O
stated,O
that,O
the,O
new,O
paint,O
scheme,O
would,O
be,O
an,O
Earth,O
tone,O
scheme,O
and,O
that,O
if,O
"approved,",O
the,O
work,O
would,O
begin,O
in,O
the,O
Fall,O
of,O
2024,O
Huizinga,O
stated,O
for,O
the,O
Board,O
that,O
the,O
renovations,O
would,O
be,O
a,O
Form,O
Based,O
Code,O
project,O
that,O
required,O
a,O
Project,O
Plan,O
application,O
and,O
that,O
their,O
role,O
was,O
to,O
ask,O
questions,O
and,O
make,O
recommendations.,O
Huizinga,O
noted,O
that,O
the,O
applicant,O
had,O
provided,O
paint,O
color,O
samples,O
(Creamy,O
SW,O
"7012,",O
Beigewood,O
"1007,",O
and,O
Night,O
Horizon,O
2134,O
-10),O
for,O
the,O
building,O
to,O
the,O
Planning,O
Department,O
for,O
the,O
renovations,O
that,O
would,O
be,O
retained,O
in,O
the,O
project,O
file.,O
Huizinga,O
also,O
noted,O
that,O
she,O
requested,O
that,O
the,O
applicant,O
put,O
in,O
a,O
sidewalk,O
to,O
provide,O
pedes,O
trian,O
connectivity,O
from,O
Route,O
67,O
to,O
the,O
restaurant.,O
BOARD,O
DISCUSSION,O
Bormann,O
asked,O
if,O
the,O
color,O
of,O
the,O
service,O
doors,O
to,O
the,O
building,O
could,O
be,O
changed,O
to,O
a,O
lighter,O
color,O
that,O
was,O
less,O
intense,O
to,O
make,O
them,O
blend,O
in,O
with,O
the,O
proposed,O
siding,O
better.,O
Rosenblum,O
stated,O
that,O
the,O
color,O
of,O
the,O
doors,O
could,O
be,O
changed.,O
PUBLIC,O
HEARING,O
Viola,O
opened,O
the,O
Public,O
Hearing,O
at,O
6:39,O
PM.,O
Rick,O
Ha,O
"ndley,",O
of,O
6,O
Danbury,O
Drive,O
asked,O
if,O
the,O
building,O
had,O
sprinklers.,O
Rosenblum,O
stated,O
that,O
the,O
building,O
had,O
sprinklers.,O
Viola,O
closed,O
the,O
Public,O
Hearing,O
at,O
6:40,O
PM.,O
"24-10,",B-PROJ
Northwood,I-PROJ
Water,I-PROJ
Company,I-PROJ
",",I-PROJ
Site,I-PROJ
Plan,I-PROJ
"24-10A,",B-PROJ
Northwood,I-PROJ
Water,I-PROJ
Company,I-PROJ
",",I-PROJ
Special,I-PROJ
Use,I-PROJ
Permit,I-PROJ
(SUP),I-PROJ
Public,I-PROJ
Hearing,I-PROJ
Brandon,O
Ferguson,O
of,O
Environmental,O
Design,O
Partnership,O
(,O
EDP),O
presented,O
for,O
the,O
applicant.,O
Ferguson,O
noted,O
that,O
Northwood,O
Water,O
Company,O
(Northwood),O
was,O
a,O
private,O
water,O
company,O
that,O
serviced,O
approximately,O
400,O
homes,O
along,O
Brownell,O
"Road,",O
East,O
High,O
"Street,",O
and,O
the,O
surrounding,O
areas.,O
Ferguson,O
noted,O
that,O
Northwood,O
wanted,O
to,O
connect,O
to,O
the,O
Saratoga,O
County,O
Water,O
Authority,O
(SCWA),O
water,O
main,O
along,O
the,O
Zim,O
Smith,O
Trail,O
and,O
decommission,O
their,O
wells.,O
Ferguson,O
noted,O
that,O
a,O
Pump,O
House,O
was,O
needed,O
to,O
maintain,O
the,O
current,O
water,O
pressure,O
in,O
the,O
existing,O
Northwood,O
system.,O
Ferguson,O
noted,O
that,O
in,O
addition,O
to,O
the,O
Pump,O
"House,",O
approximately,O
1800,O
feet,O
of,O
water,O
main,O
would,O
be,O
lain,O
that,O
would,O
begin,O
at,O
the,O
pump,O
"house,",O
cross,O
Route,O
"67,",O
continue,O
along,O
the,O
East,O
side,O
of,O
East,O
Line,O
"Road,",O
and,O
connect,O
to,O
the,O
existing,O
main,O
on,O
Brownell,O
Road,O
.,O
Ferguson,O
stated,O
that,O
Northwood,O
had,O
recently,O
purchased,O
the,O
property,O
at,O
432,O
East,O
Line,O
Road,O
where,O
the,O
Pump,O
House,O
(PH),O
would,O
be,O
"constructed,",O
that,O
the,O
property,O
was,O
zoned,O
C,O
"-2,",O
that,O
the,O
PH,O
would,O
be,O
15x20,O
in,O
"size,",O
located,O
to,O
the,O
rear,O
of,O
the,O
property,O
away,O
from,O
Rout,O
e,O
"67,",O
and,O
that,O
the,O
property,O
would,O
be,O
accessed,O
by,O
the,O
existing,O
curb,O
cut,O
on,O
East,O
Line,O
Road.,O
Huizinga,O
noted,O
that,O
the,O
PH,O
required,O
both,O
Site,O
Plan,O
and,O
SUP,O
according,O
to,O
Town,O
Code,O
as,O
a,O
Utility,O
Lot.,O
Huizinga,O
added,O
that,O
there,O
was,O
specific,O
language,O
in,O
the,O
Town,O
Code,O
for,O
Utility,O
Lots,O
and,O
that,O
there,O
were,O
no,O
bulk,O
requirements,O
for,O
Utility,O
Lots,O
for,O
lot,O
"size,",O
setbacks,O
or,O
"design,",O
making,O
the,O
project,O
z,O
oning,O
compliant.,O
Huizinga,O
noted,O
that,O
the,O
presentation,O
was,O
being,O
made,O
in,O
order,O
to,O
document,O
that,O
the,O
PH,O
location,O
",",O
that,O
the,O
exist,O
ing,O
wells,O
for,O
Northwood,O
would,O
be,O
"decommissioned,",O
and,O
that,O
the,O
applicant,O
provided,O
additional,O
plans,O
showing,O
that,O
the,O
PH,O
would,O
be,O
far,O
enough,O
away,O
from,O
the,O
proposed,O
future,O
NYSDOT,O
roundabout,O
at,O
the,O
intersection,O
when,O
and,O
if,O
it,O
were,O
constructed.,O
Huizinga,O
added,O
that,O
the,O
proposed,O
water,O
main,O
would,O
create,O
minimal,O
disturbance,O
since,O
directional,O
drilling,O
would,O
be,O
utilized,O
to,O
place,O
the,O
proposed,O
main,O
and,O
that,O
a,O
OPRHP,O
Letter,O
had,O
been,O
received,O
allowing,O
the,O
Board,O
to,O
act,O
on,O
SEQRA,O
for,O
both,O
the,O
Site,O
Plan,O
and,O
Spe,O
cial,O
Use,O
Permit.,O
Huizinga,O
also,O
noted,O
that,O
the,O
applicant,O
was,O
proposing,O
siding,O
on,O
the,O
PH,O
that,O
would,O
be,O
a,O
beige,O
color,O
that,O
would,O
match,O
the,O
nearby,O
existing,O
PHs,O
across,O
the,O
street,O
in,O
Ballston.,O
Viola,O
asked,O
if,O
Engineering,O
had,O
been,O
consulted,O
for,O
the,O
project.,O
Huizinga,O
stated,O
that,O
she,O
deferred,O
to,O
the,O
Saratoga,O
County,O
Engineer,O
since,O
it,O
was,O
their,O
water,O
and,O
added,O
that,O
a,O
resolution,O
had,O
been,O
passed,O
by,O
the,O
SCWA,O
to,O
move,O
the,O
project,O
forward.,O
BOARD,O
DISCUSSION,O
Bormann,O
asked,O
if,O
the,O
building,O
would,O
be,O
similar,O
to,O
existing,O
pre,O
-fabricated,O
buildings,O
nearby.,O
Ferguson,O
stated,O
that,O
the,O
proposed,O
building,O
would,O
be,O
similar,O
to,O
the,O
buildings,O
across,O
the,O
street.,O
Havens,O
asked,O
Ferguson,O
to,O
provide,O
information,O
on,O
the,O
design,O
flows,O
and,O
pressures,O
for,O
the,O
proposed,O
system,O
with,O
regards,O
t,O
o,O
fire,O
suppression,O
.,O
Ferguson,O
stated,O
that,O
he,O
was,O
currently,O
working,O
with,O
the,O
Department,O
of,O
Healt,O
h,O
(DOH),O
to,O
maintain,O
the,O
current,O
flows,O
and,O
pressures,O
of,O
the,O
existing,O
system.,O
Havens,O
asked,O
what,O
the,O
specific,O
ratings,O
were.,O
Ferguson,O
noted,O
that,O
the,O
current,O
pressu,O
re,O
rating,O
was,O
between,O
50,O
-80,O
psi,O
and,O
that,O
he,O
did,O
not,O
have,O
currently,O
have,O
the,O
flow,O
data,O
with,O
him.,O
Ferguson,O
added,O
that,O
the,O
intention,O
of,O
the,O
expansion,O
was,O
to,O
maintain,O
the,O
current,O
ratings,O
and,O
not,O
increase,O
it,O
significantly.,O
Havens,O
noted,O
that,O
the,O
Fire,O
Department,O
would,O
like,O
the,O
applicant,O
to,O
provide,O
pump,O
pressure,O
and,O
flow,O
rates,O
to,O
allow,O
for,O
fire,O
department’s,O
needed,O
pressure,O
.,O
He,O
wanted,O
to,O
make,O
sure,O
that,O
the,O
system,O
would,O
have,O
enough,O
flow,O
for,O
fire,O
suppression.,O
Ferguson,O
noted,O
that,O
he,O
would,O
provide,O
that,O
information.,O
Huizinga,O
asked,O
Havens,O
if,O
he,O
was,O
speaking,O
on,O
behalf,O
of,O
the,O
Round,O
Lake,O
Fire,O
Department,O
or,O
the,O
Planning,O
Board.,O
Havens,O
stated,O
that,O
he,O
was,O
speaking,O
as,O
a,O
Planning,O
Board,O
member,O
who,O
was,O
interested,O
in,O
Fire,O
as,O
an,O
Engineer.,O
Viola,O
asked,O
Huizinga,O
if,O
the,O
proposal,O
would,O
be,O
reviewed,O
by,O
the,O
Fire,O
Department.,O
Huizinga,O
stated,O
that,O
the,O
Fire,O
Department,O
would,O
be,O
consulted,O
to,O
ensure,O
that,O
the,O
project,O
would,O
provide,O
them,O
what,O
they,O
required.,O
Havens,O
noted,O
that,O
the,O
Route,O
67,O
-East,O
Line,O
Road,O
intersection,O
wa,O
s,O
the,O
confluence,O
of,O
three,O
-3,O
Fire,O
"Departments,",O
Ballston,O
Fire,O
to,O
the,O
West,O
of,O
East,O
Line,O
"Road,",O
Malta,O
Ridge,O
Fire,O
to,O
the,O
North,O
of,O
Route,O
67,O
and,O
East,O
of,O
East,O
"Line,",O
and,O
Round,O
Lake,O
Fire,O
to,O
the,O
South,O
of,O
Route,O
67,O
